0	-20.0	360.0	37.99990000004527
1	-19.95995995995996	358.4800816832849	37.919819919807196
2	-19.91991991991992	356.9633697761826	37.839739840137554
3	-19.87987987987988	355.4498642786931	37.75965975989948
4	-19.83983983983984	353.93956519081644	37.6795796796614
5	-19.7997997997998	352.43247251255264	37.59949959999176
6	-19.75975975975976	350.9285862439016	37.51941951975368
7	-19.71971971971972	349.4279063848634	37.43933944008404
8	-19.67967967967968	347.9304329354379	37.359259358709096
9	-19.63963963963964	346.4361658956253	37.279179279039454
10	-19.5995995995996	344.9451052654256	37.19909919880138
11	-19.55955955955956	343.4572510448386	37.1190191185633
12	-19.51951951951952	341.9726032338645	37.03893903889366
13	-19.47947947947948	340.49116183250317	36.95885895922402
14	-19.43943943943944	339.0129268407547	36.87877887898594
15	-19.3993993993994	337.53789825861895	36.798698798747864
16	-19.35935935935936	336.06607608609613	36.71861871850979
17	-19.31931931931932	334.59746032318606	36.638538638840146
18	-19.27927927927928	333.13205096988884	36.55845855860207
19	-19.23923923923924	331.66984802620436	36.47837847836399
20	-19.1991991991992	330.2108514921328	36.39829839869435
21	-19.15915915915916	328.755061367674	36.318218318456275
22	-19.11911911911912	327.30247765282803	36.2381382382182
23	-19.07907907907908	325.8531003475948	36.15805815798012
24	-19.03903903903904	324.4069294519745	36.07797807831048
25	-18.998998998999	322.96396496596697	35.9978979980724
26	-18.95895895895896	321.52420688957227	35.91781791783433
27	-18.91891891891892	320.0876552227903	35.83773783759625
28	-18.87887887887888	318.6543099656213	35.757657757358174
29	-18.83883883883884	317.224171118065	35.67757767768853
30	-18.7987987987988	315.79723868012155	35.597497597450456
31	-18.75875875875876	314.373512651791	35.517417517780814
32	-18.71871871871872	312.95299303307314	35.43733743754274
33	-18.67867867867868	311.53567982396817	35.357257357873095
34	-18.63863863863864	310.12157302447594	35.277177277066585
35	-18.5985985985986	308.71067263459656	35.19709719739694
36	-18.55855855855856	307.30297865433005	35.117017117158866
37	-18.51851851851852	305.8984910836763	35.03693703692079
38	-18.47847847847848	304.49720992263536	34.956856956682714
39	-18.43843843843844	303.0991351712073	34.876776877581506
40	-18.3983983983984	301.704266829392	34.796696796774995
41	-18.35835835835836	300.31260489718954	34.71661671710535
42	-18.31831831831832	298.92414937459984	34.63653663629884
43	-18.27827827827828	297.538900261623	34.5564565566292
44	-18.23823823823824	296.156857558259	34.476376476391124
45	-18.1981981981982	294.77802126450774	34.39629639615305
46	-18.15815815815816	293.4023913803694	34.316216316483406
47	-18.11811811811812	292.0299679058438	34.23613623624533
48	-18.07807807807808	290.66075084093103	34.15605615600725
49	-18.03803803803804	289.2947401856311	34.07597607633761
50	-17.997997997998	287.93193593994397	33.995895996099534
51	-17.95795795795796	286.5723381038697	33.91581591642989
52	-17.91791791791792	285.21594667740817	33.83573583562338
53	-17.87787787787788	283.8627616605595	33.75565575595374
54	-17.83783783783784	282.51278305332363	33.67557567571566
55	-17.7977977977978	281.1660108557006	33.59549559604602
56	-17.75775775775776	279.82244506769035	33.51541551523951
57	-17.71771771771772	278.48208568929294	33.43533543556987
58	-17.67767767767768	277.14493272050834	33.35525535533179
59	-17.63763763763764	275.8109861613366	33.27517527566215
60	-17.5975975975976	274.4802460117776	33.19509519485564
61	-17.55755755755756	273.15271227183143	33.115015115186
62	-17.51751751751752	271.8283849414981	33.03493503494792
63	-17.47747747747748	270.5072640207776	32.95485495527828
64	-17.43743743743744	269.18934950966985	32.87477487447177
65	-17.3973973973974	267.87464140817497	32.794694794802126
66	-17.35735735735736	266.5631397162929	32.71461471456405
67	-17.31731731731732	265.25484443402365	32.63453463489441
68	-17.27727727727728	263.9497555613672	32.55445455465633
69	-17.237237237237238	262.64787309832354	32.474374474418255
70	-17.197197197197198	261.3491970448928	32.39429439418018
71	-17.157157157157158	260.05372740107475	32.3142143139421
72	-17.117117117117118	258.7614641668696	32.234134233704026
73	-17.077077077077078	257.4724073422773	32.15405415460282
74	-17.037037037037038	256.1865569272977	32.07397407379631
75	-16.996996996996998	254.90391292193098	31.993893994126665
76	-16.956956956956958	253.62447532617705	31.91381391388859
77	-16.916916916916918	252.34824414003597	31.833733833650513
78	-16.876876876876878	251.0752193635077	31.75365375398087
79	-16.836836836836838	249.80540099659223	31.673573673742794
80	-16.796796796796798	248.53878903928955	31.593493593504718
81	-16.756756756756758	247.27538349159974	31.51341351326664
82	-16.716716716716718	246.01518435352273	31.433333433028565
83	-16.676676676676678	244.75819162505852	31.35325335279049
